File_Path,SHA256,SSDeep,Cluster_Label,Threshold
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/9/c19021d56d2ff7379fc7ac1df1e6ada9fb6d4ad5.bin,d21e97a2f774f57059fba1631f0ed5c64f59cc27d91bef40e22452b3272b8040,6144:ZvQG4eQuFmPyDC+i7S6/CiYZtNEIpErwwi1Wp+YgEZ0/DYX:9QGT2PytuT/CicRwi15DY,697,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/9/c19f21a7a6b4ae74ebfcdb89ccd8368ddc9fcf0e.bin,65c1b93e64293e447e80797de696daff8ca5a0230fe37dc7177b7d91204d7519,24576:2LTA/ymhFPSQ/GySBrklfyGdxg12cpcqois6:2Q/ywJc4ZyGHg12cpcqoX6,11778,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/9/c19262d244ed87ecc7cbf2bb036307d23c07e8de.bin,0c7adccfe95c904b48670b5b6dab697890ddad6183fe43a6bbf39ff7929ad39a,24576:8Sm4OPyxBtbFxkFI49NApdANLq6dLld6YPi8j2LLEtL:/wmBxoI1gAIZ,11779,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/9/c19f7eb3c348f72af5f59d10bca5bb675545799b.bin,71920257569baa20f69768121573c8b2ee578042006ca83e8ea6658cde0181d1,6144:xL1ncfWwN0oc35jeRh8Xqfy/Ka1OHAH0tMrKCTEABG+Z9d3cQT/9nR4Ioy19:xLdcfxaeM6fy/KaVUtgKkTZ73coNRJ,698,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/2/c12540fa06f15f95ee15d9e1eb35e0592e06cad6.bin,51e2b794290d0185f47313f263511a646fd5c03e21e673ec71c4e62fc41efce2,48:4ITxwOZv1wOZGZdPkwOW1wAPFsXEJfmbk5BPlPD:4yxwOZv1wOZGZdPkwOW1wAPF+OfmY57,317,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/2/c123852d0b88581c473a168ce4a9e560969c7a3e.bin,a4778e7c295fc08a80f09f30b5816937e5bfe0996dbf4d8ac74360fc7e296d89,3072:i2gdzoR+z2b+tPrzP3pFPMbDgahDxgqyL9gaxj/KpvC7uxC:ijV6i26tPrzP3PMbDrGdZgaxTK1CK,97,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/2/c12d3c0a0cbf254b7dd8477368f07bd35a9e208c.bin,8835df6fa8d95cb7547145a4bbb02bda18476abcdbf7e657bc805d684fe1ae3d,12288:7ozGdX0M4ornOmZIzfMwHHQmRROXK9NwDPxz19CAlmSnqDaD:74GHnhIzOaMdzbnqDaD,699,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/d/c1d70a18dba3c298cb4273987ca26675ca2b6efb.bin,f9fe70087a37a3eaac20255c6952cc002db748860dae36ab6c9da8a876af8c5e,3072:AGezuAFaCxeO8UKQe+qRChGG/z2fCCehBlcPkmfCwm7z:AHz1aDO8UKQlqRCQ8kMBlqkiCz,11780,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/1/c1189ded9c084d8c22bd219ea52d6298a2e6de3b.bin,81058f2e7529f11076e83b8e28e823a3bc713e1c05a5b20c39cfe223936b722d,3072:04Trl0LmQ2woBwvAkg63p3NBWRXn7HLe1gT4fEEP3ellAQPVuONLQp93:04XllQIq31nWRXn7HLe1gT4fvP3elRPe,11781,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/1/c1168b2e3e6886316bfb0007dade108b95349bf6.bin,77fb22f82447e93a0756c45e4faba6fc86b8277d7cd1dafb0bec49478dcc3dcb,3072:jv6j4uP7h9OlrfwKJRW2wUFSWTpmYIZCmz46FIbcMx3BgUh:jv6LDh9Oh7W/opmY8x8uah,11782,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/5/c15df15d75a8a86c0f71c65eeb378fd88742eafd.bin,2c3a502468d2df473670cb7d483dc4ee57d16eb3de0e00fe02d751113a01e50e,384:3yRMkc74t+YbRnyn8IGoDOM1h2jOJ8iYcLgF:3yRTcKEaoqM72jOJFYcLgF,149,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/f/c1f8c8b348481de1c32d747760dec04d7e2ae7f4.bin,e254f520d2113b869140a42036df7bbec5e6b7b98b3c1e9ccbb0309d725e3234,3072:cQLWOnFiCnkIDSrySPnhl0Cj/irN833f+y7bQ6wvCIWf2JjBX+ZfF8XVY:lACTD4Pbn3f+yfwKIW+fcfFSVY,276,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/c/c1c00d096e89ab78a5f5b22b011ebbd5005ead55.bin,e7e06179a35796fc2e72744d89515f7bb5114c0c7a302a283dd788bd35c34cad,3072:7vyvzvZCkgtftJnZr6Gz7RhdWJS2Akk7b:ECkgftVwGzFhdAS2F,78,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/4/c1447f041862d56c34fc1fac80e324cf38ab1c1e.bin,f6b52165768d03ce40a73b18562209ae5d1f8a407169e673066cc5cd1d2860c7,384:ELrLK8I1luXcR9Rnyn8IGoDOM1hYNjY4Kvw6iYcLgF:uRwpEaoqM78jY4oqYcLgF,149,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/0/c10d7cfb54c755a047fae63a118fb9fed18fd5e7.bin,b9521609ae4d95888c7df8c902f4e38f9a9dd1330bbbb1d9366eb6d70816379a,12288:rLkcoxg7v3qnC11ErwIhh0F4qwUgUny5QLvWR4TraU5nOuTVlyayt7w:ffmMv6Ckr7Mny5QL+y5nOuJlyay5w,482,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/0/c1070a6ab12f97fa91a4a478555adfc741b38962.bin,eeae0a59b2adbe3df7345a7102d6e96fc85ddadd348a7c721af2a54facda49d3,3072:rsmQ5hNeSqHZjZsycHzDZyeJtprbpG9sb6cVKr:+BeSIdsFHzdyqbM9smcVO,700,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/0/c103d136ec276bcb48905e228d53985d26ae3885.bin,7769ec4ca5581f4f34fbcb55a2e09d6e967b7041cbb2761c7bf711b278296ec5,6144:1hTAm42ro937WQnCaqjbN00tyD1puuu6k4KJsJ2uGw3AYvunX5Dc:1hHfoFnCaip00ycuuP4u9tX5Dc,11783,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/0/c10ba017ee74b570d2f8ab31fc7626ef5cf14ed5.bin,90a89f4c276e7e08391002bd4d6ac779e5144dde8298f3f60871898182a3ada8,24576:afk/vzRfnDh9+YQAmZl60k/dU+vem3Hmrhm:a0Vfl9+YDmC7y+v01m,11784,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/1/6/c161241f39ad0b1d50664f9f08f4ef7d070f0b6d.bin,5b01513f640572ae513cb55f28953b6afb3c349aae3e5c28942c35561f130027,12288:PXWr+uECFnvXmnES1DyAvYHgBTPAE15qBFNZ6IJdJaT/xkz:PhsvmnJuAvYABTPB15QIc2jmz,19,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/8/c585917aa9d1082661cd5c5cc831a6f4f7552d41.bin,edd5cdb4cea3b39d9708ac8368e4f697051f98039bed9cc4d42036fc887b2921,3072:2bEFHVE7FKhDO2TXntUl/2MNqioXp5IFe7UjfD5FqAAout:gEFmpM3tA/wimkFe4fXYoS,35,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/8/c58e4ccdf204abe65abc942a453e463eb1fce835.bin,19aa29ea4477b51fa60da56cf0e76e16dc05928e18696d6bffd54b65a46f3d6e,24576:Pe6u/p6D3RSWJdB1pPHyXBgIx9TAn423ZC5eJn31XRTMxyoKcMhk8o3a:POB6zYI0S+VB23Zeyn3Hrdhhsa,701,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/e/c5ed7ea41c3c96ad3774f1cace3be788b6dbe40e.bin,1ee7626c56deed8fa1586b97b3764189970a9c5b7f24c87f7cd2951b8af97b77,3072:HRLndcNZA0AVwETa2NkaV64YG9VXEHh3ehWF/r/1rjfKEtVLmxmoJZcda5IPnTxS:xhcs1trVV6uhWZ1yetumPauPNJnUeAL,11785,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/b/c5b88bd6defede1a12aa5b4b16fda9a9e11e55f4.bin,32d8aeca490e99752602a4a28c780b934c9a92d0b7de4ba2df16e16c2b6ab06e,12288:+yAscks6QdQhnm+XCMNTbWu/zA6XiaYxAOPOceAIGLPmAK6Uc:+nsckzQdAnFSMNTbV/zA6XJ10sGLw,11786,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/b/c5b86b95a2f3198d684a0f59f103f595e8a637fd.bin,6b57fdd25b791649d02ed9ae32719423febaf90db28b52dda5efdbeda3df6034,3072:oEPkzhlYsOp0ejRdNm18S9xIc3O6d5LyDwtF3dUwMvkipHszxr49anZERnALpic:HE0sU0is85cegLawtF36weki8B4IYngj,490,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/3/c5377273c99261381c4630fd4a77ab1fada53454.bin,b5e888f7b57e9a6d6636ba6c797aea6f4e4581cad1eba82e16fc0744063c465d,3072:P46C53Chx1Kw7rAz7KDzMWrzILQPWjsJuCQp:g6C1Chx1Ky8zRWr1ejOQ,702,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/3/c53fa920a80631e3eb413afd6ebadf0433df40ae.bin,d2b0f10664544110acb2707b5f0e2670608c3a917acea35416058f85ef467cf3,6144:ae8aywkodYl7qbHpUKYy3GH757NxLQ7AHvo0YMvS:aTaywsuHpt3657NxLQ7AHvrY3,11787,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/3/c53f37ee80759c3282dac35e2bde03dc8458ed7f.bin,91866bf66a0b5bf2868da86f5108bc70408017fb0a483f1411634d075cd6e7fe,192:yen/1accZe0hxfSEWnmmyeMfj4BSoP1oyn7d:j0hZSPnmv8BSe1V,703,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/9/c598994879c987459754ff293d6b739cc02310d7.bin,c61cebfaf1bdc8b3199d874bb98dca6a483625bf87aaf4bb850d1ec111c591de,24576:Y2LEx8KdhCSSNoqmnTR5bM/+sqJ/kVmyYDEpBbdlL3JQs:Y2LWQYbS/qJMRhfJj,11788,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/2/c52a06bbdf6ea692b5660ac603e071506882fd2b.bin,86b837f721dfa732a7c6b191e2aac7203be10d229a6b4410051b5c569a0035bf,1536:I/E8vUh6rgnTWVQUFh9r8cfDQzreSIY2KDq6WmP53l6oXGh7:4ENkMWVQorffUzVIGDKS6sGx,11789,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/2/c5270e39548d9259b421ad5e94f3e8ebdd2f1cf5.bin,01e771dc6cf9572eac3d87120d7a7d1ff95fdc1499b668c7fde2919e0f685256,6144:6B/vBTr95uVJqa54ZNH9bbLcHsjVpWMF9sgaNYiE8qEB6hRogtJ/PbRIZE:6zr95uHCdbEM3WBi8n0TPlIZ,704,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/2/c5243d410746ca7f130cc995c0245ef67fa99991.bin,ad2fda10b5975daaf5ccbf63f87c7dd474b65a7b0ba686751cbfea5b6b7b43cf,12288:Y6Rfsug+Np14KICCrgBlTKsZB728tUkAt/lEz:Y6Y+neKH75KsL728qkApu,11790,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/d/c5d19f5ef423c8cb7067f91e5d3f03447aac45bc.bin,91521ea4f8bd070c7c2dea66fd983acdda1dd0f05c82608b9c8fa116a6301f1b,12288:ACGIcJOjIXRewcEke/fynM9H18c/uzSop/I/VfEGA9a0bMhrxotu32DovCZRk7QR:ACSxNk+YcW1Qo9aTxb2DVRkjdloZ,11791,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/d/c5de0e446e65cf47be73a28ec9ba39d3a6fd2277.bin,e4057eb24a03fa883cab199ce3589a15c5035dcce9b9c9602147a4a9ba106d87,6144:ooE/w0gszj0wBlojncOlQur7bDW6zGueKZYwUPlyq5S:4xVjfBlaDQgHCYBS,11792,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/d/c5d706de2c0fe7a81ccbadb58aa00743b3baf7ef.bin,cd6ea1caf2afbe2b5e31c60efbb5374c8894da6b597bc3faf8eb6346b3d6880c,12288:HUd52rtLbzUDC797+HIEKqWF2AU1OW57i9Wvk9IpyJprHoe82AW1DWBbvOp1tRUz:s29UDCN+HiqWF2t1k19Ie8TvOLoRA2,11793,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/1/c51c71f8608a72dd488af8fbc09c2ac82b491d41.bin,167e2904205439802be55be6e1deaa8d1f1748798f778e2aa41fc22cd62f9ec4,3072:rJ5AHqCfUropCJ+jZX/tInU2QwJo5FU4bB2R8jb2waQ6IyeZxtqIymk9+7tPg:rLAHqOUMwU1EIbw62PRixn2aPg,705,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/5/c5537391201c95329bb893f01982eb8839b2fb6a.bin,fc16abe6701e8ef4c8c1129c2e0a5f8e309ec3c3f3e54dc6b3f16b3f5b453a15,1536:LmNtUXhRk6tmAce7ntF2qVXwMGy6mInZsypXssafQR67Iq4QF/gKuFm3OKW0RT:LatUXhMYnFdGyuqypoQgIRe/RB,248,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/5/c55365a517ac277eaaa3c624680b5336548147a5.bin,fa2a8244009a195483811e11d7ad8461c2d6de5b3f7bea4f8678592a6484384b,196608:mJzsCs0yNhb+Emoy/W7GCav6IOzsCsVyNhU+3co7/W7GCav6XPeZ:mpsCYVy/W7Pav6IqsCtH7/W7Pav6XPeZ,11794,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/f/c5ff05c59e5dcf36e3f43fe5a860365710774135.bin,75310a0db927a7e4836d8695290b5c845ee3caa9586367e65a14430451df1e49,3072:cR/idL5Gl1LridRGRbKc5EoHONEYGaC1:YiMprtbGrF,11795,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/c/c5c136cf025c319076f4a15b1758041535bc153a.bin,0f9bf1956527144d478152b77890070fca8b8c6f9b0a9867103408bde63f0af0,3072:QbEFHVE7FKhDO2TXntUl/2MNqioXp5IFe7UjfD5FqAAout:aEFmpM3tA/wimkFe4fXYoS,35,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/4/c5431cd7ccac292b6d969ed1779fc7785298bc01.bin,9808e5f2b9f929fd0894e019e9ac010d5bb54b1ba24065499285879838bec85a,3072:dlaSPWQQ15xSJsa473JwEzQmeqQsgzn8:FPJQU237vQLMgzn8,395,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/4/c5461eaf306fbe65abddc4cc04f493f86b91fb42.bin,78f16c701648e19451aa0c69b0abddcf3059d1b3c6ebb1b45c430a3ff8a6280e,12288:ZMMpXKb0hNGh1kG0HWnAsaHy4121zRRaMMMMM2MMMMMG:ZMMpXS0hN0V0HYah121zRRaMMMMM2MMr,166,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/4/c54e694cc2bc519d47b1e1112dc420d6f9bffdfe.bin,102092d52e39ed386a890d2687b4e80da6a0372f89ee2b83a8c29b3a13d22788,6144:5cSg3t9wabxFtnBIC9+hJKU7YsGmoQe6oIQUINjCDrqK888yy4Bnxxpps:5cxLwYFNBIlJKUcsGOX8jyqK888yy4Bc,11796,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/4/c547c80a4949ee2eb4a74f619eb2f42561466936.bin,3a829a04c2a124b06b3a56075e7ef89841ed8502c079f546d28d61e2cbb250e9,3072:nTpTaaVwlswDVfx/zHRx9s4FGCbi3UziQXCLQ6cCGp3xhhhhmhN70BVfxmpko+HH:AaMsYx/FM24zQyGn27MVgSln,11797,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/0/c509720a559dfe00d23c1195d8bdf52c5a10dd7d.bin,f7c7605ac900ae05c19530bf1e5413da626d9e59d512bfa1d5c57fee5fe4e1ca,3072:Hl9eE93EPn2hN5Iqgt/eg+hRW11JSMthBHinpZvFEmKIv7DhvX2Myp3R4m4HWKCm:FE/8D3+1IMthRiPNEmKKDh/2dTEENq,27,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/0/c5086420612be4505d4fface36ee92994eda7481.bin,5b5b278342d584e5893ccd4964ed0f7a5dffc50c4939d9488fbab0e2f51cf673,6144:zaHnksN57i4GIAbO2jCV3qM2sv+l3BwlQko:zSk4UDIAbO2jCV3q9sv+5Bv,11798,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/7/c57162b5069f614af49b08e65a6af9d8dd6e316c.bin,166fbb84fca9e2cdb2c8a3c9f0cd80fefd8b3e205d200fbe7020ad92d3bd9019,49152:/sd3rnnZEkEPhwPpMHwd4lVqSEt3JsVMY0wvJD5f2wlraZtauq:Uj6kEZRHwe/JEt3JsVN0AHCZH,11799,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/5/7/c5717772704b6ce2daebcf59faa6aebbd348621e.bin,8cb09c000f752c64a556f80f0017f4203c30e33ad8e47f632f716f1246811edb,3072:wIgAuuG5AMvQZgM6hZKsX23VL0WkNDVW115y095CcwXSB+exU23ggeDVwEWClfre:wIMZ55QZgM6hZKsX23VL0WkNDVgVz6hq,11800,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/8/cf88b002777f119c32a3efb9b0656abc18cf6888.bin,1c71868cf97ee2f713d1a445f650d7a829c80e49c529be5bffb3091a3059ff23,12288:JZi0OCD7d5QxnDr1FCePClJRuHck+079gCRlGyqX:JZi0td5QxnDr1FfPCRO1hHcX,11801,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/8/cf8f42726e79e4920d3fbf48f028df06b4aa4a93.bin,576391bf6a72eeb3f8d629f886ced73422ea8b4297c345aef1b042f3b2476c69,384:fBgJGJl7tj1Msagab1h5Vh+2CWmqDebD59ePbGBsbh0w4wlAokw9OhgOL1vYRGOE:fZ7nMsanzR+2cqEDveyBKh0p29SgRqV,145,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/a/cfa00beec23e1221ec6197abe887ef51ca0722d8.bin,e49c6973ddcc601cfb85b451e122903b1a9c036c8baafc35cb327f76b998c537,12288:3x+iAN6ot1COrmN2ftcwOvAZrNYPRMdyUFjIuQDhJVos:fiNAOtNZrNGNuCV,11802,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/a/cfa76e459398f9f9476c6ef2244c680792e7c41c.bin,cc43c63f397e167eb423b4605afd8ebbfbdac2391d8d2c35ebdc2c69a41ae304,1536:D6gX/eKpGMeMAUFS2DD3DgBr4go047C+fnO:dvzlpDb9zWV,11803,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/e/cfeac275316044ca4621949c2c3c3057687d5948.bin,a573c781543b04747f259278de09908b1a76b2afc6c00cc6bb1eeefa4df43756,6144:McEbHUawxqpsuRk32jBe6QDWvwIAe/I44PSbk/JzMNRSReuxNJGWDyL:k7wcDWmFe6rYjYIxTMkegNDK,11804,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/e/cfeb73d56fd01730f2138d9811e507cc697646fa.bin,68e4ab6eb59d487b38237efc0d5b27029a3ee9ca0cea23b5295632ad3ee69f44,6144:mwN3yoMqrDPddvsHbWiIT+KQMZibqqjr6Ll5+AXruRa:uoMqrDPddEBPMkr6Ll5+AXCRa,706,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/b/cfb032f481928ba85b48e8ee5a244aa5a70c713a.bin,dbc9ec7959dc74a1fe58b52b38e982c8c2935d24237002870f52ac9ba3143716,49152:y89y7p7k4GaqSudfBjrDuvOrAtcaed4sBT3UAfu:y89y7p7k5rrAGa2y,11805,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/b/cfb975f44ec0e2e87424b4941be409c34d511134.bin,b14fc48f3c0d4c2d195c376ee3a27318cf36811d131a8da212036ab02b1bdc57,3072:iXWwbkyPgaQH/5x1cE4IPpSbA2OxIWVHu2eYynBx8rpQ9qo3b:iO0OHxNUkOWNuJYynBx8r,11806,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/3/cf31621903db88bd3ebaa49100f3f1f557372c4e.bin,ffa0790fbe8aa2cd97c924cc4d4f821de871357f7210e84cd35ca220f01517e5,6144:SUByrr+oyzro4UDrvXvJVZYBdWM5ZQBEOXUeXTMBLLcbaedW0gziTIx:SUBgyoyvfOaxTuEOkejmLLcO7Lzi4,707,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/3/cf3135a1249883b7996be725a53213d7ac33eec2.bin,b9f86aedebeac94a95e446f95cd68746e55f6a8e1fe02e0959105c7b82cbd0ee,96:apYUPdc1noeX3U97w0fR26wFOfXvBgd5A4D+DiMFGzNt:La+hX3X2RXwFsKKm,11807,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/9/cf91430a8cdc3d7103fb964b8a0b8489f709e4de.bin,32e4820158afeb1d2298b3fba504739246cd6bb92f161499d33089d850cd63a4,3072:BAr7XvVgyG22sUHsWvDvTWMlxfFj9WnIfypmm5DygXQqLZQ5X0V92ol:B87XdZG2rUH5v7Xl/j4oypxtOl0Vr,11808,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/9/cf97769738182c28d548ea126a8d7e47825f0ce8.bin,4c268a5794fe6ccf041442e40a73359d0f24ed103998669d21ce9db315e92e30,24576:JcEJpsu7qxwXG084DNcFiB5fQ/bsxz/j/Sb9sFewKi:JrowFTjhKi,65,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/2/cf2f9d5b30baf5882d6c252b92c49fea82873273.bin,1e1372fa35a0ce233817b9a8087000ee754f3c38e272d5766437150107f9e3e0,3072:4/GfCMHGlMAAOtyCdgKmFPLkMxHiPoe73o27:4FMmqAXtDOKOzk6ne7n7,708,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/2/cf2253891495be2df820ace561d46bcc3ae58b3e.bin,ca37c7b362765937847c4f3f72d217ccf5db1c4c177c5f7eaea4a9e725b6bf54,12288:QDZah7ox8LtHLHlfDl9mRYJHeyWjqUA0H3uXrO:W8h7w8BFfDua1eyWjq,709,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/d/cfd224585ed04fd1b9177b9b190cae00722e389e.bin,e52117baf2a18bb877faf5e939015ad3a42b0b86786d1e620d5e2ffe30ce4059,3072:Yh031ujqR0zHkAhHPqWpqR/Pa9VimfGWIJ11//LjVzBgCNLCV5VvNofKVfwzfi90:tAjY0zHp5bLfu1/3VV9hOCKVfp9,11809,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/d/cfde0b96b929ed062f5744f49e69ddfcdbe7256e.bin,66600e3f43f40762ec2b3dff73b08705b8055f0979fa9ae3e1fe3c2d6d4dbeaf,98304:ktgrFpCR3drWdCTAizxrzPq9QX1Y8rSwY8:Ugr694CT3PqeXjrSwY8,689,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/c/cfc074044e4b7d3ab67a6a7227a236587b7a0c70.bin,e136362eb674749049727ab18870c534096133a8af48352f6f4233f56ac6d84e,3072:PLPhNjAv0C7UDFaqfmmoRN5PknN9kzOqJONoswQClRE7RH:PLPhNcsC70MqSRfe9kzwosZAARH,132,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/0/cf0faab725cf9ddc021bd8f762eb81f59b0c2dfb.bin,c69dfed30610a929ddc594b64b1e67bcf03c67e040ce6c8274d4fad4854b0927,24576:AY+wINgQPGhKMWUB2l3L/61zCdSQRAHwO:AY+FuQUKM72e5CdSr,710,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/0/cf03c1e02404b7e9c9075a75d5c059edb8da8ce0.bin,626af5bd1ab7b5be8093e73f7251a1bb17abcb7ce5cd13af08004f9c1e095ff0,768:w7djbgLWXfKyJsvGdXUWNP8Zh0TufEW/HjUlAcJuEcuIhRx66:6X1WYXdJEe1W/tcJVb6,711,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/6/cf6a31be3e5cc0f2eeaade87942257e59afec1e9.bin,4804e7a99eccbcd7d607d1dd40b7390e742396e21c9bbb84b9ca5740680e69a5,6144:CtMUTfxSC1u0fJnUdDGcOm4kR4ifSuVRYluQ6TK3F:CtptJ1u0BWCDpy4qekQ6TK,11810,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/6/cf692f5ba3d6f494db6961efe0d6005594d87bbe.bin,20da128045c809dd26829bd118b383ca5d2ee970fc4b5e49905ff5ac421be384,3072:o3KKUVNI/kgYkNqq95+cIEVwduvofLYWMuuVQq:oC5hkIEKda8LH3k,712,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/6/cf60fa60d2f461dddfdfcebf16368e6b539cd9ba.bin,32f24601153be0885f11d62e0a8a2f0280a2034fc981d8184180c5d3b1b9e8cf,98304:whqPoBhz1aRxcSUDk36SAEdhvxWa9P593R8yAVp2g3R:whqPe1Cxcxk3ZAEUadzR8yc4gB,117,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/7/cf70f5bc8551bddf77b4c43bd8d2659106121f8a.bin,166ca1716a54c00dda8c0affda44be9b12a8dec7d23df08e50839baf73943b0e,3072:nDKW1LgppLRHMY0TBfJvjcTp5XvhrgkWbyVj4PsSYsET0KRBB:nDKW1Lgbdl0TBBvjc/vdPSGUPZYsEVD,331,50
/usr/src/app/datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/f/7/cf7c954fb2b2144a44c7ae7482ad3d0af2e97b71.bin,764a352924a78ab22cbe61b1b3b8f774ddb2d9f87e917b61817eb349b8121c0d,3072:PvRLn0nNZAMhawETa2xknc9F9RsyE5xvihP5DXecUmZ:xInssAgcFR/ivK5DXbZ,713,50
